timestamp,num,B3 - Toronto Blue Jays,B3 - New York Mets,SK - Toronto Blue Jays,SK - New York Mets,PP - Toronto Blue Jays,PP - New York Mets,WH - Toronto Blue Jays,WH - New York Mets,EE - Toronto Blue Jays,EE - New York Mets,FB - Toronto Blue Jays,FB - New York Mets,VC - Toronto Blue Jays,VC - New York Mets,LD - Toronto Blue Jays,LD - New York Mets,UN - Toronto Blue Jays,UN - New York Mets,SX - Toronto Blue Jays,SX - New York Mets,FR - Toronto Blue Jays,FR - New York Mets,KN - Toronto Blue Jays,KN - New York Mets,BY - Toronto Blue Jays,BY - New York Mets,OE - Toronto Blue Jays,OE - New York Mets,S6 - Toronto Blue Jays,S6 - New York Mets,PUP - Toronto Blue Jays,PUP - New York Mets,SI - Toronto Blue Jays,SI - New York Mets,LS - Toronto Blue Jays,LS - New York Mets,QN - Toronto Blue Jays,QN - New York Mets,WA - Toronto Blue Jays,WA - New York Mets,CE - Toronto Blue Jays,CE - New York Mets,N4 - Toronto Blue Jays,N4 - New York Mets,G5 - Toronto Blue Jays,G5 - New York Mets,VT - Toronto Blue Jays,VT - New York Mets,AKB - Toronto Blue Jays,AKB - New York Mets,BF - Toronto Blue Jays,BF - New York Mets,MA - Toronto Blue Jays,MA - New York Mets,B3 - Toronto Blue Jays (decimal),B3 - New York Mets (decimal),SK - Toronto Blue Jays (decimal),SK - New York Mets (decimal),PP - Toronto Blue Jays (decimal),PP - New York Mets (decimal),WH - Toronto Blue Jays (decimal),WH - New York Mets (decimal),EE - Toronto Blue Jays (decimal),EE - New York Mets (decimal),FB - Toronto Blue Jays (decimal),FB - New York Mets (decimal),VC - Toronto Blue Jays (decimal),VC - New York Mets (decimal),LD - Toronto Blue Jays (decimal),LD - New York Mets (decimal),UN - Toronto Blue Jays (decimal),UN - New York Mets (decimal),SX - Toronto Blue Jays (decimal),SX - New York Mets (decimal),FR - Toronto Blue Jays (decimal),FR - New York Mets (decimal),KN - Toronto Blue Jays (decimal),KN - New York Mets (decimal),BY - Toronto Blue Jays (decimal),BY - New York Mets (decimal),OE - Toronto Blue Jays (decimal),OE - New York Mets (decimal),S6 - Toronto Blue Jays (decimal),S6 - New York Mets (decimal),PUP - Toronto Blue Jays (decimal),PUP - New York Mets (decimal),SI - Toronto Blue Jays (decimal),SI - New York Mets (decimal),LS - Toronto Blue Jays (decimal),LS - New York Mets (decimal),QN - Toronto Blue Jays (decimal),QN - New York Mets (decimal),WA - Toronto Blue Jays (decimal),WA - New York Mets (decimal),CE - Toronto Blue Jays (decimal),CE - New York Mets (decimal),N4 - Toronto Blue Jays (decimal),N4 - New York Mets (decimal),G5 - Toronto Blue Jays (decimal),G5 - New York Mets (decimal),VT - Toronto Blue Jays (decimal),VT - New York Mets (decimal),AKB - Toronto Blue Jays (decimal),AKB - New York Mets (decimal),BF - Toronto Blue Jays (decimal),BF - New York Mets (decimal),MA - Toronto Blue Jays (decimal),MA - New York Mets (decimal),Toronto Blue Jays (best odds),Toronto Blue Jays (best providers),New York Mets (best odds),New York Mets (best providers),total_probability,minimum_return_1000_GBP
1743904919.266694,73,4/6,6/5,,,4/7,5/4,10/11,10/11,4/5,23/20,4/7,11/8,,,7/10,1,5/6,19/20,5/6,6/5,20/21,20/23,41/50,9/10,8/11,11/10,8/11,1,3/4,10/11,3/4,10/11,8/13,6/5,41/50,23/25,4/5,10/11,4/5,1,5/6,11/10,5/6,23/20,,,,,4/5,1,4/6,11/10,4/6,5/6,0.6,0.45454545454545453,,,0.6363636363636364,0.4444444444444444,0.5238095238095238,0.5238095238095238,0.5555555555555556,0.46511627906976744,0.6363636363636364,0.42105263157894735,,,0.5882352941176471,1.0,0.5454545454545454,0.5128205128205128,0.5454545454545454,0.45454545454545453,0.5121951219512195,0.5348837209302325,0.5494505494505495,0.5263157894736842,0.5789473684210527,0.47619047619047616,0.5789473684210527,1.0,0.5714285714285714,0.5238095238095238,0.5714285714285714,0.5238095238095238,0.6190476190476191,0.45454545454545453,0.5494505494505495,0.5208333333333334,0.5555555555555556,0.5238095238095238,0.5555555555555556,1.0,0.5454545454545454,0.47619047619047616,0.5454545454545454,0.46511627906976744,,,,,0.5555555555555556,1.0,0.6,0.47619047619047616,0.6,0.5454545454545454,0.5121951219512195,FR,0.42105263157894735,FB,0.9332477535301669,1071.53
1743904948.202382,74,4/6,6/5,,,4/7,5/4,10/11,10/11,4/5,23/20,4/7,11/8,,,7/10,1,5/6,19/20,5/6,6/5,20/21,20/23,41/50,9/10,8/11,11/10,8/11,1,3/4,10/11,3/4,10/11,8/13,6/5,41/50,23/25,4/5,10/11,4/5,1,5/6,11/10,5/6,23/20,,,,,4/5,1,4/6,11/10,4/6,5/6,0.6,0.45454545454545453,,,0.6363636363636364,0.4444444444444444,0.5238095238095238,0.5238095238095238,0.5555555555555556,0.46511627906976744,0.6363636363636364,0.42105263157894735,,,0.5882352941176471,1.0,0.5454545454545454,0.5128205128205128,0.5454545454545454,0.45454545454545453,0.5121951219512195,0.5348837209302325,0.5494505494505495,0.5263157894736842,0.5789473684210527,0.47619047619047616,0.5789473684210527,1.0,0.5714285714285714,0.5238095238095238,0.5714285714285714,0.5238095238095238,0.6190476190476191,0.45454545454545453,0.5494505494505495,0.5208333333333334,0.5555555555555556,0.5238095238095238,0.5555555555555556,1.0,0.5454545454545454,0.47619047619047616,0.5454545454545454,0.46511627906976744,,,,,0.5555555555555556,1.0,0.6,0.47619047619047616,0.6,0.5454545454545454,0.5121951219512195,FR,0.42105263157894735,FB,0.9332477535301669,1071.53
1743904979.104836,75,20/23,20/23,,,10/11,19/20,10/11,10/11,8/11,19/20,21/20,9/10,,,1,4/5,22/25,10/11,4/5,10/11,20/23,1,9/10,41/50,10/11,10/11,1,8/11,4/6,23/20,4/6,23/20,4/5,10/11,7/10,22/25,8/13,21/20,20/21,5/6,1,4/5,5/6,10/11,,,,,4/6,23/20,1/100,4/7,8/15,4/6,0.5348837209302325,0.5348837209302325,,,0.5238095238095238,0.5128205128205128,0.5238095238095238,0.5238095238095238,0.5789473684210527,0.5128205128205128,0.4878048780487805,0.5263157894736842,,,1.0,0.5555555555555556,0.5319148936170213,0.5238095238095238,0.5555555555555556,0.5238095238095238,0.5348837209302325,1.0,0.5263157894736842,0.5494505494505495,0.5238095238095238,0.5238095238095238,1.0,0.5789473684210527,0.6,0.46511627906976744,0.6,0.46511627906976744,0.5555555555555556,0.5238095238095238,0.5882352941176471,0.5319148936170213,0.6190476190476191,0.4878048780487805,0.5121951219512195,0.5454545454545454,1.0,0.5555555555555556,0.5454545454545454,0.5238095238095238,,,,,0.6,0.46511627906976744,0.9900990099009901,0.6363636363636364,0.6521739130434783,0.6,0.4878048780487805,FB,0.46511627906976744,S6-PUP-AKB,0.9529211571185479,1049.39
1743905008.4881077,76,20/23,20/23,,,4/5,19/20,4/7,13/10,8/15,13/10,4/5,8/11,,,19/20,5/6,22/25,10/11,4/5,10/11,10/21,17/10,17/20,17/20,4/6,6/5,17/20,17/20,4/6,23/20,4/6,23/20,4/5,10/11,7/10,21/20,8/11,21/20,5/7,11/10,3/4,21/20,8/15,7/5,,,,,4/6,23/20,20/21,4/6,8/15,4/6,0.5348837209302325,0.5348837209302325,,,0.5555555555555556,0.5128205128205128,0.6363636363636364,0.43478260869565216,0.6521739130434783,0.43478260869565216,0.5555555555555556,0.5789473684210527,,,0.5128205128205128,0.5454545454545454,0.5319148936170213,0.5238095238095238,0.5555555555555556,0.5238095238095238,0.6774193548387096,0.37037037037037035,0.5405405405405406,0.5405405405405406,0.6,0.45454545454545453,0.5405405405405406,0.5405405405405406,0.6,0.46511627906976744,0.6,0.46511627906976744,0.5555555555555556,0.5238095238095238,0.5882352941176471,0.4878048780487805,0.5789473684210527,0.4878048780487805,0.5833333333333334,0.47619047619047616,0.5714285714285714,0.4878048780487805,0.6521739130434783,0.4166666666666667,,,,,0.6,0.46511627906976744,0.5121951219512195,0.6,0.6521739130434783,0.6,0.5121951219512195,BF,0.37037037037037035,FR,0.8825654923215899,1133.06
1743905039.047677,77,20/23,20/23,,,4/5,19/20,4/7,13/10,8/15,13/10,4/5,8/11,,,19/20,5/6,22/25,10/11,4/5,10/11,10/21,17/10,17/20,17/20,4/6,6/5,17/20,17/20,4/6,23/20,4/6,23/20,4/5,10/11,7/10,21/20,8/11,21/20,5/7,11/10,3/4,21/20,8/15,7/5,,,,,4/6,23/20,20/21,4/6,8/15,4/6,0.5348837209302325,0.5348837209302325,,,0.5555555555555556,0.5128205128205128,0.6363636363636364,0.43478260869565216,0.6521739130434783,0.43478260869565216,0.5555555555555556,0.5789473684210527,,,0.5128205128205128,0.5454545454545454,0.5319148936170213,0.5238095238095238,0.5555555555555556,0.5238095238095238,0.6774193548387096,0.37037037037037035,0.5405405405405406,0.5405405405405406,0.6,0.45454545454545453,0.5405405405405406,0.5405405405405406,0.6,0.46511627906976744,0.6,0.46511627906976744,0.5555555555555556,0.5238095238095238,0.5882352941176471,0.4878048780487805,0.5789473684210527,0.4878048780487805,0.5833333333333334,0.47619047619047616,0.5714285714285714,0.4878048780487805,0.6521739130434783,0.4166666666666667,,,,,0.6,0.46511627906976744,0.5121951219512195,0.6,0.6521739130434783,0.6,0.5121951219512195,BF,0.37037037037037035,FR,0.8825654923215899,1133.06
1743905071.2632897,78,5/7,11/10,,,4/5,19/20,4/7,13/10,7/10,1,4/5,1,,,4/5,1,10/13,1,8/11,1,10/13,21/20,17/20,17/20,4/5,10/11,17/20,17/20,10/11,17/20,5/6,20/21,8/11,1,3/4,26/25,3/4,1,20/27,21/20,3/4,21/20,3/4,1,,,,,10/11,17/20,5/6,20/21,8/15,4/6,0.5833333333333334,0.47619047619047616,,,0.5555555555555556,0.5128205128205128,0.6363636363636364,0.43478260869565216,0.5882352941176471,1.0,0.5555555555555556,1.0,,,0.5555555555555556,1.0,0.5652173913043478,1.0,0.5789473684210527,1.0,0.5652173913043478,0.4878048780487805,0.5405405405405406,0.5405405405405406,0.5555555555555556,0.5238095238095238,0.5405405405405406,0.5405405405405406,0.5238095238095238,0.5405405405405406,0.5454545454545454,0.5121951219512195,0.5789473684210527,1.0,0.5714285714285714,0.49019607843137253,0.5714285714285714,1.0,0.574468085106383,0.4878048780487805,0.5714285714285714,0.4878048780487805,0.5714285714285714,1.0,,,,,0.5238095238095238,0.5405405405405406,0.5454545454545454,0.5121951219512195,0.6521739130434783,0.6,0.5238095238095238,S6-AKB,0.43478260869565216,WH,0.958592132505176,1043.19
1743905101.6157224,79,5/7,11/10,,,20/23,20/23,4/7,13/10,8/11,19/20,9/10,9/10,,,5/6,19/20,10/13,1,4/6,11/10,5/6,1,17/20,17/20,8/11,11/10,17/20,17/20,10/11,17/20,4/5,1,8/11,1,4/5,19/20,5/6,10/11,20/27,21/20,5/6,19/20,3/4,1,,,,,10/11,17/20,5/6,20/21,8/15,4/6,0.5833333333333334,0.47619047619047616,,,0.5348837209302325,0.5348837209302325,0.6363636363636364,0.43478260869565216,0.5789473684210527,0.5128205128205128,0.5263157894736842,0.5263157894736842,,,0.5454545454545454,0.5128205128205128,0.5652173913043478,1.0,0.6,0.47619047619047616,0.5454545454545454,1.0,0.5405405405405406,0.5405405405405406,0.5789473684210527,0.47619047619047616,0.5405405405405406,0.5405405405405406,0.5238095238095238,0.5405405405405406,0.5555555555555556,1.0,0.5789473684210527,1.0,0.5555555555555556,0.5128205128205128,0.5454545454545454,0.5238095238095238,0.574468085106383,0.4878048780487805,0.5454545454545454,0.5128205128205128,0.5714285714285714,1.0,,,,,0.5238095238095238,0.5405405405405406,0.5454545454545454,0.5121951219512195,0.6521739130434783,0.6,0.5238095238095238,S6-AKB,0.43478260869565216,WH,0.958592132505176,1043.19
1743905132.3436277,80,5/7,11/10,,,20/23,20/23,4/7,13/10,8/11,19/20,9/10,9/10,,,5/6,19/20,10/13,1,8/11,1,5/6,1,17/20,17/20,4/5,1,17/20,17/20,4/5,1,4/5,1,8/11,1,4/5,19/20,5/6,5/6,20/27,21/20,5/6,19/20,3/4,1,,,,,4/5,1,5/6,20/21,8/15,4/6,0.5833333333333334,0.47619047619047616,,,0.5348837209302325,0.5348837209302325,0.6363636363636364,0.43478260869565216,0.5789473684210527,0.5128205128205128,0.5263157894736842,0.5263157894736842,,,0.5454545454545454,0.5128205128205128,0.5652173913043478,1.0,0.5789473684210527,1.0,0.5454545454545454,1.0,0.5405405405405406,0.5405405405405406,0.5555555555555556,1.0,0.5405405405405406,0.5405405405405406,0.5555555555555556,1.0,0.5555555555555556,1.0,0.5789473684210527,1.0,0.5555555555555556,0.5128205128205128,0.5454545454545454,0.5454545454545454,0.574468085106383,0.4878048780487805,0.5454545454545454,0.5128205128205128,0.5714285714285714,1.0,,,,,0.5555555555555556,1.0,0.5454545454545454,0.5121951219512195,0.6521739130434783,0.6,0.5263157894736842,FB,0.43478260869565216,WH,0.9610983981693364,1040.47
1743905162.877029,81,5/7,11/10,,,20/23,20/23,4/7,13/10,8/11,19/20,9/10,9/10,,,17/20,10/11,41/50,19/20,8/11,1,5/6,1,17/20,17/20,4/5,1,17/20,17/20,4/5,1,4/5,1,8/11,1,4/5,19/20,5/6,5/6,20/23,10/11,5/6,19/20,3/4,1,,,,,4/5,1,5/6,2/11,8/15,4/6,0.5833333333333334,0.47619047619047616,,,0.5348837209302325,0.5348837209302325,0.6363636363636364,0.43478260869565216,0.5789473684210527,0.5128205128205128,0.5263157894736842,0.5263157894736842,,,0.5405405405405406,0.5238095238095238,0.5494505494505495,0.5128205128205128,0.5789473684210527,1.0,0.5454545454545454,1.0,0.5405405405405406,0.5405405405405406,0.5555555555555556,1.0,0.5405405405405406,0.5405405405405406,0.5555555555555556,1.0,0.5555555555555556,1.0,0.5789473684210527,1.0,0.5555555555555556,0.5128205128205128,0.5454545454545454,0.5454545454545454,0.5348837209302325,0.5238095238095238,0.5454545454545454,0.5128205128205128,0.5714285714285714,1.0,,,,,0.5555555555555556,1.0,0.5454545454545454,0.8461538461538461,0.6521739130434783,0.6,0.5263157894736842,FB,0.43478260869565216,WH,0.9610983981693364,1040.47
1743905261.8612032,82,5/6,10/11,,,4/6,23/20,13/10,4/7,8/13,23/20,8/11,11/10,,,4/6,23/20,19/20,41/50,1,8/11,20/29,6/5,17/20,17/20,4/5,10/11,17/20,17/20,1,4/5,1,4/5,1,8/11,10/13,19/20,4/5,20/21,10/11,20/23,19/20,17/20,13/20,23/20,,,,,1,4/5,2/11,1/100,4/6,8/15,0.5454545454545454,0.5238095238095238,,,0.6,0.46511627906976744,0.43478260869565216,0.6363636363636364,0.6190476190476191,0.46511627906976744,0.5789473684210527,0.47619047619047616,,,0.6,0.46511627906976744,0.5128205128205128,0.5494505494505495,1.0,0.5789473684210527,0.5918367346938775,0.45454545454545453,0.5405405405405406,0.5405405405405406,0.5555555555555556,0.5238095238095238,0.5405405405405406,0.5405405405405406,1.0,0.5555555555555556,1.0,0.5555555555555556,1.0,0.5789473684210527,0.5652173913043478,0.5128205128205128,0.5555555555555556,0.5121951219512195,0.5238095238095238,0.5348837209302325,0.5128205128205128,0.5405405405405406,0.6060606060606061,0.46511627906976744,,,,,1.0,0.5555555555555556,0.8461538461538461,0.9900990099009901,0.6,0.6521739130434783,0.43478260869565216,WH,0.45454545454545453,FR,0.8893280632411067,1124.44
1743905290.4208174,83,5/6,10/11,,,4/7,13/10,13/10,4/7,8/13,23/20,6/10,13/10,,,3/5,13/10,7/10,11/10,4/6,11/10,20/29,6/5,4/6,21/20,4/6,6/5,17/20,17/20,4/6,23/20,4/6,23/20,4/6,11/10,8/11,26/25,4/6,23/20,5/8,5/4,13/20,6/5,13/20,23/20,,,,,8/13,5/4,4/7,6/5,4/6,8/15,0.5454545454545454,0.5238095238095238,,,0.6363636363636364,0.43478260869565216,0.43478260869565216,0.6363636363636364,0.6190476190476191,0.46511627906976744,0.625,0.43478260869565216,,,0.625,0.43478260869565216,0.5882352941176471,0.47619047619047616,0.6,0.47619047619047616,0.5918367346938775,0.45454545454545453,0.6,0.4878048780487805,0.6,0.45454545454545453,0.5405405405405406,0.5405405405405406,0.6,0.46511627906976744,0.6,0.46511627906976744,0.6,0.47619047619047616,0.5789473684210527,0.49019607843137253,0.6,0.46511627906976744,0.6153846153846154,0.4444444444444444,0.6060606060606061,0.45454545454545453,0.6060606060606061,0.46511627906976744,,,,,0.6190476190476191,0.4444444444444444,0.6363636363636364,0.45454545454545453,0.6,0.6521739130434783,0.43478260869565216,WH,0.43478260869565216,PP-FB-LD,0.8695652173913043,1150.0
1743905319.261654,84,5/6,10/11,,,4/7,13/10,13/10,4/7,8/13,23/20,6/10,13/10,,,3/5,13/10,7/10,11/10,4/6,11/10,20/29,6/5,4/6,21/20,4/6,6/5,17/20,17/20,4/6,23/20,4/6,23/20,4/6,11/10,8/11,26/25,4/6,23/20,5/8,5/4,13/20,6/5,13/20,23/20,,,,,8/13,5/4,4/7,6/5,4/6,8/15,0.5454545454545454,0.5238095238095238,,,0.6363636363636364,0.43478260869565216,0.43478260869565216,0.6363636363636364,0.6190476190476191,0.46511627906976744,0.625,0.43478260869565216,,,0.625,0.43478260869565216,0.5882352941176471,0.47619047619047616,0.6,0.47619047619047616,0.5918367346938775,0.45454545454545453,0.6,0.4878048780487805,0.6,0.45454545454545453,0.5405405405405406,0.5405405405405406,0.6,0.46511627906976744,0.6,0.46511627906976744,0.6,0.47619047619047616,0.5789473684210527,0.49019607843137253,0.6,0.46511627906976744,0.6153846153846154,0.4444444444444444,0.6060606060606061,0.45454545454545453,0.6060606060606061,0.46511627906976744,,,,,0.6190476190476191,0.4444444444444444,0.6363636363636364,0.45454545454545453,0.6,0.6521739130434783,0.43478260869565216,WH,0.43478260869565216,PP-FB-LD,0.8695652173913043,1150.0
1743905348.2506862,85,20/29,23/20,,,4/6,23/20,13/10,4/7,19/20,8/11,4/6,23/20,,,2/5,15/8,7/10,11/10,10/11,4/5,1,5/6,4/6,21/20,10/11,4/5,8/13,23/20,8/11,11/10,4/6,23/20,10/11,4/5,1/2,31/20,1/2,6/4,13/10,20/33,2/5,15/8,10/11,4/5,,,,,8/11,11/10,4/7,23/20,4/6,11/8,0.5918367346938775,0.46511627906976744,,,0.6,0.46511627906976744,0.43478260869565216,0.6363636363636364,0.5128205128205128,0.5789473684210527,0.6,0.46511627906976744,,,0.7142857142857143,0.34782608695652173,0.5882352941176471,0.47619047619047616,0.5238095238095238,0.5555555555555556,1.0,0.5454545454545454,0.6,0.4878048780487805,0.5238095238095238,0.5555555555555556,0.6190476190476191,0.46511627906976744,0.5789473684210527,0.47619047619047616,0.6,0.46511627906976744,0.5238095238095238,0.5555555555555556,0.6666666666666666,0.39215686274509803,0.6666666666666666,0.4,0.43478260869565216,0.6226415094339622,0.7142857142857143,0.34782608695652173,0.5238095238095238,0.5555555555555556,,,,,0.5789473684210527,0.47619047619047616,0.6363636363636364,0.46511627906976744,0.6,0.42105263157894735,0.43478260869565216,WH-WA,0.34782608695652173,LD-CE,0.7826086956521738,1277.77
1743905376.8649693,86,20/29,23/20,,,4/6,23/20,13/10,4/7,19/20,8/11,4/6,23/20,,,2/5,15/8,7/10,11/10,10/11,4/5,1,5/6,4/6,21/20,10/11,4/5,8/13,23/20,8/11,11/10,4/6,23/20,10/11,4/5,1/2,31/20,1/2,6/4,13/10,20/33,2/5,15/8,10/11,4/5,,,,,8/11,11/10,4/7,23/20,4/6,11/8,0.5918367346938775,0.46511627906976744,,,0.6,0.46511627906976744,0.43478260869565216,0.6363636363636364,0.5128205128205128,0.5789473684210527,0.6,0.46511627906976744,,,0.7142857142857143,0.34782608695652173,0.5882352941176471,0.47619047619047616,0.5238095238095238,0.5555555555555556,1.0,0.5454545454545454,0.6,0.4878048780487805,0.5238095238095238,0.5555555555555556,0.6190476190476191,0.46511627906976744,0.5789473684210527,0.47619047619047616,0.6,0.46511627906976744,0.5238095238095238,0.5555555555555556,0.6666666666666666,0.39215686274509803,0.6666666666666666,0.4,0.43478260869565216,0.6226415094339622,0.7142857142857143,0.34782608695652173,0.5238095238095238,0.5555555555555556,,,,,0.5789473684210527,0.47619047619047616,0.6363636363636364,0.46511627906976744,0.6,0.42105263157894735,0.43478260869565216,WH-WA,0.34782608695652173,LD-CE,0.7826086956521738,1277.77
1743905407.2887402,87,20/29,23/20,,,4/11,2,2/5,7/4,4/9,6/4,4/6,23/20,,,2/5,15/8,1/2,8/5,10/11,4/5,10/21,17/10,4/6,21/20,2/5,17/10,8/13,23/20,8/11,11/10,1/2,6/4,10/11,4/5,1/2,31/20,1/2,6/4,1/2,31/20,2/5,15/8,4/9,13/8,,,,,8/11,11/10,4/7,23/20,4/6,11/8,0.5918367346938775,0.46511627906976744,,,0.7333333333333333,2.0,0.7142857142857143,0.36363636363636365,0.6923076923076923,0.4,0.6,0.46511627906976744,,,0.7142857142857143,0.34782608695652173,0.6666666666666666,0.38461538461538464,0.5238095238095238,0.5555555555555556,0.6774193548387096,0.37037037037037035,0.6,0.4878048780487805,0.7142857142857143,0.37037037037037035,0.6190476190476191,0.46511627906976744,0.5789473684210527,0.47619047619047616,0.6666666666666666,0.4,0.5238095238095238,0.5555555555555556,0.6666666666666666,0.39215686274509803,0.6666666666666666,0.4,0.6666666666666666,0.39215686274509803,0.7142857142857143,0.34782608695652173,0.6923076923076923,0.38095238095238093,,,,,0.5789473684210527,0.47619047619047616,0.6363636363636364,0.46511627906976744,0.6,0.42105263157894735,0.5238095238095238,SX-SI,0.34782608695652173,LD-CE,0.8716356107660456,1147.27
1743905435.9525402,88,20/29,23/20,,,4/11,2,2/5,7/4,4/9,6/4,4/6,23/20,,,2/5,15/8,1/2,8/5,10/11,4/5,10/21,17/10,4/6,21/20,2/5,17/10,8/13,23/20,8/11,11/10,1/2,6/4,10/11,4/5,1/2,31/20,1/2,6/4,1/2,31/20,2/5,15/8,4/9,13/8,,,,,8/11,11/10,4/7,23/20,4/6,11/8,0.5918367346938775,0.46511627906976744,,,0.7333333333333333,2.0,0.7142857142857143,0.36363636363636365,0.6923076923076923,0.4,0.6,0.46511627906976744,,,0.7142857142857143,0.34782608695652173,0.6666666666666666,0.38461538461538464,0.5238095238095238,0.5555555555555556,0.6774193548387096,0.37037037037037035,0.6,0.4878048780487805,0.7142857142857143,0.37037037037037035,0.6190476190476191,0.46511627906976744,0.5789473684210527,0.47619047619047616,0.6666666666666666,0.4,0.5238095238095238,0.5555555555555556,0.6666666666666666,0.39215686274509803,0.6666666666666666,0.4,0.6666666666666666,0.39215686274509803,0.7142857142857143,0.34782608695652173,0.6923076923076923,0.38095238095238093,,,,,0.5789473684210527,0.47619047619047616,0.6363636363636364,0.46511627906976744,0.6,0.42105263157894735,0.5238095238095238,SX-SI,0.34782608695652173,LD-CE,0.8716356107660456,1147.27
1743905465.927274,89,1/2,8/5,,,4/11,2,2/5,7/4,4/9,6/4,4/6,23/20,,,2/5,15/8,1/2,8/5,10/11,4/5,10/21,17/10,4/6,21/20,2/5,17/10,8/13,23/20,8/15,29/20,1/2,6/4,10/11,4/5,1/2,31/20,1/2,6/4,1/2,31/20,2/5,15/8,4/9,13/8,,,,,8/15,29/20,4/7,13/10,4/6,7/5,0.6666666666666666,0.38461538461538464,,,0.7333333333333333,2.0,0.7142857142857143,0.36363636363636365,0.6923076923076923,0.4,0.6,0.46511627906976744,,,0.7142857142857143,0.34782608695652173,0.6666666666666666,0.38461538461538464,0.5238095238095238,0.5555555555555556,0.6774193548387096,0.37037037037037035,0.6,0.4878048780487805,0.7142857142857143,0.37037037037037035,0.6190476190476191,0.46511627906976744,0.6521739130434783,0.40816326530612246,0.6666666666666666,0.4,0.5238095238095238,0.5555555555555556,0.6666666666666666,0.39215686274509803,0.6666666666666666,0.4,0.6666666666666666,0.39215686274509803,0.7142857142857143,0.34782608695652173,0.6923076923076923,0.38095238095238093,,,,,0.6521739130434783,0.40816326530612246,0.6363636363636364,0.43478260869565216,0.6,0.4166666666666667,0.5238095238095238,SX-SI,0.34782608695652173,LD-CE,0.8716356107660456,1147.27
1743905494.4788451,90,1/2,8/5,,,4/11,2,2/5,7/4,4/9,6/4,4/6,23/20,,,2/5,15/8,1/2,8/5,10/11,4/5,10/21,17/10,4/6,21/20,2/5,17/10,8/13,23/20,8/15,29/20,1/2,6/4,10/11,4/5,1/2,31/20,1/2,6/4,1/2,31/20,2/5,15/8,4/9,13/8,,,,,8/15,29/20,4/7,13/10,4/6,7/5,0.6666666666666666,0.38461538461538464,,,0.7333333333333333,2.0,0.7142857142857143,0.36363636363636365,0.6923076923076923,0.4,0.6,0.46511627906976744,,,0.7142857142857143,0.34782608695652173,0.6666666666666666,0.38461538461538464,0.5238095238095238,0.5555555555555556,0.6774193548387096,0.37037037037037035,0.6,0.4878048780487805,0.7142857142857143,0.37037037037037035,0.6190476190476191,0.46511627906976744,0.6521739130434783,0.40816326530612246,0.6666666666666666,0.4,0.5238095238095238,0.5555555555555556,0.6666666666666666,0.39215686274509803,0.6666666666666666,0.4,0.6666666666666666,0.39215686274509803,0.7142857142857143,0.34782608695652173,0.6923076923076923,0.38095238095238093,,,,,0.6521739130434783,0.40816326530612246,0.6363636363636364,0.43478260869565216,0.6,0.4166666666666667,0.5238095238095238,SX-SI,0.34782608695652173,LD-CE,0.8716356107660456,1147.27
1743905523.4736702,91,1/2,8/5,,,4/11,2,2/5,7/4,4/9,6/4,4/6,23/20,,,2/5,15/8,1/2,8/5,10/11,4/5,10/21,17/10,4/6,21/20,2/5,17/10,8/13,23/20,8/15,29/20,1/2,6/4,10/11,4/5,1/2,31/20,1/2,6/4,1/2,31/20,2/5,15/8,4/9,13/8,,,,,8/15,29/20,4/7,13/10,4/6,7/5,0.6666666666666666,0.38461538461538464,,,0.7333333333333333,2.0,0.7142857142857143,0.36363636363636365,0.6923076923076923,0.4,0.6,0.46511627906976744,,,0.7142857142857143,0.34782608695652173,0.6666666666666666,0.38461538461538464,0.5238095238095238,0.5555555555555556,0.6774193548387096,0.37037037037037035,0.6,0.4878048780487805,0.7142857142857143,0.37037037037037035,0.6190476190476191,0.46511627906976744,0.6521739130434783,0.40816326530612246,0.6666666666666666,0.4,0.5238095238095238,0.5555555555555556,0.6666666666666666,0.39215686274509803,0.6666666666666666,0.4,0.6666666666666666,0.39215686274509803,0.7142857142857143,0.34782608695652173,0.6923076923076923,0.38095238095238093,,,,,0.6521739130434783,0.40816326530612246,0.6363636363636364,0.43478260869565216,0.6,0.4166666666666667,0.5238095238095238,SX-SI,0.34782608695652173,LD-CE,0.8716356107660456,1147.27
